title,sales
iPhoneXR,2110000.0
荣耀10青春版,1230000.0
iPhoneXSMax,1110000.0
iPhone11,856700.0
荣耀V20,800000.0
荣耀9X,780000.0
荣耀20,690000.0
华为P30,600000.0
小米9,460000.0
vivoZ5x,410000.0
iPhoneXS,380000.0
一加7Pro,360000.0
华为nova5Pro,320000.0
小米CC9e,230000.0
vivoZ5,200000.0
荣耀20S,190000.0
华为Mate30Pro,180000.0
iPhone11Pro,150000.0
华为nova5z,140000.0
华为Mate30,135000.0
iPhone11ProMax,130000.0
vivoiQOOPro,110000.0
RedmiK20Pro,100000.0
一加7T,73000.0
华为nova6,20000.0
荣耀V30PRO,20000.0
